原始代码,参考价格,匹配状态,标准化代码,股票代码,股票名称,当前价格,价格差异,匹配类型,涨跌幅,涨跌额,成交量,成交额,市盈率,市净率,验证置信度,名称一致性,验证数据源数,推荐名称,验证详情
600523,14.79,匹配成功,600523,600523,贵航股份,0.0,14.79,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,贵航股份,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '贵航股份', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '贵航股份', 'price': np.float64(14.79), 'name_match': True}, 'eastmoney': {'found': True, 'name': '贵航股份', 'price': np.float64(0.0), 'name_match': True}}"
600536,46.77,匹配成功,600536,600536,中国软件,0.0,46.77,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,中国软件,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '中国软件', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '中国软件', 'price': np.float64(46.77), 'name_match': True}, 'eastmoney': {'found': True, 'name': '中国软件', 'price': np.float64(0.0), 'name_match': True}}"
600768,11.43,匹配成功,600768,600768,宁波富邦,0.0,11.43,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,宁波富邦,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '宁波富邦', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '宁波富邦', 'price': np.float64(11.43), 'name_match': True}, 'eastmoney': {'found': True, 'name': '宁波富邦', 'price': np.float64(0.0), 'name_match': True}}"
600776,11.14,匹配成功,600776,600776,东方通信,0.0,11.14,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,东方通信,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '东方通信', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '东方通信', 'price': np.float64(11.14), 'name_match': True}, 'eastmoney': {'found': True, 'name': '东方通信', 'price': np.float64(0.0), 'name_match': True}}"
600775,10.89,匹配成功,600775,600775,南京熊猫,0.0,10.89,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,南京熊猫,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '南京熊猫', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '南京熊猫', 'price': np.float64(10.89), 'name_match': True}, 'eastmoney': {'found': True, 'name': '南京熊猫', 'price': np.float64(0.0), 'name_match': True}}"
600834,9.3,匹配成功,600834,600834,申通地铁,0.0,9.3,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,申通地铁,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '申通地铁', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '申通地铁', 'price': np.float64(9.3), 'name_match': True}, 'eastmoney': {'found': True, 'name': '申通地铁', 'price': np.float64(0.0), 'name_match': True}}"
603186,30.18,匹配成功,603186,603186,华正新材,0.0,30.18,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,华正新材,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '华正新材', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '华正新材', 'price': np.float64(30.18), 'name_match': True}, 'eastmoney': {'found': True, 'name': '华正新材', 'price': np.float64(0.0), 'name_match': True}}"
605183,17.5,匹配成功,605183,605183,确成股份,0.0,17.5,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,确成股份,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '确成股份', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '确成股份', 'price': np.float64(17.5), 'name_match': True}, 'eastmoney': {'found': True, 'name': '确成股份', 'price': np.float64(0.0), 'name_match': True}}"
688123,80.99,匹配成功,688123,688123,聚辰股份,0.0,80.99,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,聚辰股份,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '聚辰股份', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '聚辰股份', 'price': np.float64(80.99), 'name_match': True}, 'eastmoney': {'found': True, 'name': '聚辰股份', 'price': np.float64(0.0), 'name_match': True}}"
688362,29.78,匹配成功,688362,688362,甬矽电子,0.0,29.78,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,甬矽电子,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '甬矽电子', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '甬矽电子', 'price': np.float64(29.78), 'name_match': True}, 'eastmoney': {'found': True, 'name': '甬矽电子', 'price': np.float64(0.0), 'name_match': True}}"
688517,14.38,匹配成功,688517,688517,金冠电气,0.0,14.38,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,金冠电气,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '金冠电气', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '金冠电气', 'price': np.float64(14.38), 'name_match': True}, 'eastmoney': {'found': True, 'name': '金冠电气', 'price': np.float64(0.0), 'name_match': True}}"
300750,252.22,匹配成功,300750,300750,宁德时代,0.0,252.22,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,宁德时代,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '宁德时代', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '宁德时代', 'price': np.float64(252.22), 'name_match': True}, 'eastmoney': {'found': True, 'name': '宁德时代', 'price': np.float64(0.0), 'name_match': True}}"
600071,21.36,匹配成功,600071,600071,凤凰光学,0.0,21.36,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,凤凰光学,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '凤凰光学', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '凤凰光学', 'price': np.float64(21.36), 'name_match': True}, 'eastmoney': {'found': True, 'name': '凤凰光学', 'price': np.float64(0.0), 'name_match': True}}"
600461,9.64,匹配成功,600461,600461,洪城环境,0.0,9.64,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,洪城环境,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '洪城环境', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '洪城环境', 'price': np.float64(9.64), 'name_match': True}, 'eastmoney': {'found': True, 'name': '洪城环境', 'price': np.float64(0.0), 'name_match': True}}"
600897,14.59,匹配成功,600897,600897,厦门空港,0.0,14.59,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,厦门空港,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '厦门空港', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '厦门空港', 'price': np.float64(14.59), 'name_match': True}, 'eastmoney': {'found': True, 'name': '厦门空港', 'price': np.float64(0.0), 'name_match': True}}"
603606,51.71,匹配成功,603606,603606,东方电缆,0.0,51.71,代码精确匹配,0.0,0.0,0.0,0.0,0.0,0.0,75.0%,100.0%,3,东方电缆,"{'akshare': {'found': False, 'name': None, 'price': None, 'name_match': False, 'error': ""HTTPSConnectionPool(host='82.push2.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/clist/get?pn=1&pz=100&po=1&np=1&ut=bd1d9ddb04089700cf9c27f6f7426281&fltt=2&invt=2&fid=f12&fs=m%3A0+t%3A6%2Cm%3A0+t%3A80%2Cm%3A1+t%3A2%2Cm%3A1+t%3A23%2Cm%3A0+t%3A81+s%3A2048&fields=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6%2Cf7%2Cf8%2Cf9%2Cf10%2Cf12%2Cf13%2Cf14%2Cf15%2Cf16%2Cf17%2Cf18%2Cf20%2Cf21%2Cf23%2Cf24%2Cf25%2Cf22%2Cf11%2Cf62%2Cf128%2Cf136%2Cf115%2Cf152 (Caused by ProxyError('Unable to connect to proxy', RemoteDisconnected('Remote end closed connection without response')))""}, 'sina': {'found': True, 'name': '东方电缆', 'price': np.float64(0.0), 'name_match': True}, 'tencent': {'found': True, 'name': '东方电缆', 'price': np.float64(51.71), 'name_match': True}, 'eastmoney': {'found': True, 'name': '东方电缆', 'price': np.float64(0.0), 'name_match': True}}"
